,movieId,title,userId,rating,timestamp
60518,4184,"Bishop's Wife, The (1947)",474,4.0,1124306259
60522,4189,"Greatest Story Ever Told, The (1965)",474,2.5,1082256503
60534,4197,Real Life (1979),599,3.0,1498526542
60535,4198,Battle Beyond the Stars (1980),448,3.0,1019226921
60538,4202,Fuzz (1972),514,3.0,1533871551
60545,4204,Losin' It (1983),474,1.0,988580411
60567,4212,Death on the Nile (1978),448,3.0,1019132407
60589,4218,River's Edge (1986),474,3.5,1165540071
60891,4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),462,3.5,1201445899
60892,4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",391,4.0,1030824732
60961,4240,Just Visiting (2001),599,2.0,1519371214
60967,4242,Beautiful Creatures (2000),414,2.0,1005067087
60968,4243,Brigham City (2001),140,4.0,1034362649
61061,4251,Chopper (2000),28,2.0,1237619121
61094,4260,"Visit, The (2000)",4,2.0,1007569424
61242,4282,Fellini Satyricon (1969),50,3.5,1534178840
61243,4284,Frankie and Johnny (1966),531,3.0,1032961647
61250,4290,For the Boys (1991),414,2.0,992878662
61499,4307,"Fast Food, Fast Women (2000)",182,4.5,1055156111
61648,4323,"Horse Soldiers, The (1959)",384,4.0,994038152
61649,4325,"Night, The (Notte, La) (1960)",105,4.0,1448196310
61697,4338,Twelve O'Clock High (1949),221,4.5,1119984638
61713,4342,Big Eden (2000),596,4.5,1535828760
61807,4353,Uncommon Valor (1983),414,3.0,991144870
61808,4354,Unlawful Entry (1992),357,2.5,1348610074
61816,4357,How to Marry a Millionaire (1953),606,4.5,1171327795
62028,4371,Baby Boy (2001),307,0.5,1186085569
62037,4374,Let It Snow (1999),594,4.5,1108976091
62068,4384,Lumumba (2000),275,3.0,1049077528
62124,4393,Another Woman (1988),387,4.5,1193462706
62125,4394,Beach Blanket Bingo (1965),599,1.5,1519331093
62126,4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),606,4.0,1171361451
62141,4402,Dr. Goldfoot and the Bikini Machine (1965),441,5.0,1449070618
62144,4404,Faust (1926),346,4.0,1125857453
62150,4407,Salvador (1986),182,4.5,1076826019
62151,4408,September (1987),387,3.5,1194763571
62155,4410,Something Wild (1986),479,4.0,1039362642
62162,4420,"Barefoot Contessa, The (1954)",603,3.0,1000194556
62189,4434,"10th Victim, The (La decima vittima) (1965)",377,4.0,1340342196
62190,4436,Obsession (1976),603,3.0,1000194455
62219,4445,T-Rex: Back to the Cretaceous (1998),527,4.0,1033173355
62335,4449,Adanggaman (2000),20,2.0,1054037667
62343,4451,Jump Tomorrow (2001),414,3.5,1160955028
62350,4453,Michael Jordan to the Max (2000),438,3.5,1105666067
62351,4454,More (1998),477,5.0,1245030211
62352,4458,Africa: The Serengeti (1994),414,4.0,1019480571
62353,4459,Alaska: Spirit of the Wild (1997),288,4.0,1092252434
62356,4463,1969 (1988),414,2.0,1026225501
62387,4473,Bat*21 (1988),288,3.0,1014821894
62393,4475,"Beast of War, The (Beast, The) (1988)",414,4.0,1032789366
62456,4490,"Couch Trip, The (1988)",599,2.0,1498510976
62460,4495,Crossing Delancey (1988),474,5.0,1014923714
62461,4496,D.O.A. (1988),51,3.5,1230931991
62462,4497,Dead Heat (1988),610,3.0,1479545237
62485,4500,Drowning by Numbers (1988),325,4.0,1039399260
62490,4504,Feds (1988),599,1.5,1519427883
62491,4505,For Keeps (1988),367,3.0,997810980
62508,4511,High Spirits (1988),599,2.0,1519147299
62529,4521,Little Nikita (1988),474,3.0,1056977174
62530,4522,Masquerade (1988),288,1.0,1020369571
62533,4524,Moon Over Parador (1988),414,3.0,1261423049
62606,4557,Tucker: The Man and His Dream (1988),477,3.0,1201166773
62621,4562,Without a Clue (1988),391,4.0,1032649312
62633,4568,Best of the Best (1989),599,2.5,1519363306
62682,4573,Blaze (1989),414,2.0,1073681310
62692,4581,Dad (1989),66,4.0,1113189936
62693,4583,Disorganized Crime (1989),414,4.0,1037024199
62694,4584,Dream a Little Dream (1989),307,2.0,1186260088
62716,4594,Farewell to the King (1989),599,3.0,1519142068
62717,4595,Fat Man and Little Boy (1989),414,3.5,1089994944
62718,4597,Gleaming the Cube (1989),599,2.0,1519345879
62726,4603,Her Alibi (1989),599,2.5,1498518830
62733,4610,"January Man, The (1989)",414,2.0,1019480788
62734,4611,Johnny Handsome (1989),66,4.0,1113189304
62735,4612,Jesus of Montreal (Jésus de Montréal) (1989),318,4.5,1416086034
62736,4613,K-9 (1989),135,2.0,1009690964
62737,4614,Kickboxer (1989),387,2.5,1144394665
62738,4615,Last Exit to Brooklyn (1989),606,4.0,1171825359
62803,4630,No Holds Barred (1989),448,1.0,1028717134
62808,4635,Pink Cadillac (1989),474,1.0,1046881277
62967,4645,Cure (1997),91,4.5,1112717833
62968,4646,Greenfingers (2000),517,1.5,1488399213
62976,4653,"Return of the Musketeers, The (1989)",606,3.0,1209233868
62984,4658,Santa Sangre (1989),50,3.5,1522428799
62985,4660,Scenes from the Class Struggle in Beverly Hills (1989),448,4.0,1019127974
62994,4666,Skin Deep (1989),414,3.0,1024928700
62995,4670,"Stepfather, The (1987)",599,2.5,1498517430
62996,4671,Sweetie (1989),606,3.5,1171737067
63002,4675,Three Fugitives (1989),414,1.0,1024928617
63057,4687,Billy Liar (1963),387,3.5,1145685618
63061,4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",606,3.5,1171500799
63064,4695,Who'll Stop the Rain (1978),603,4.0,1000194402
63133,4704,Hatari! (1962),474,3.0,1075729849
63134,4705,"Cage aux Folles, La (1978)",603,3.0,1002403447
63140,4710,"Shootist, The (1976)",590,3.5,1267237363
63152,4715,"Awakening, The (1980)",594,3.0,1108951223
63153,4717,"Battle Creek Brawl (Big Brawl, The) (1980)",325,4.0,1039399296
63266,4722,All Over the Guy (2001),200,3.0,1229878977
63354,4740,Maybe Baby (2000),104,3.5,1082714338
63383,4750,3 Ninjas Knuckle Up (1995),307,0.5,1186259226
63395,4759,Two Can Play That Game (2001),484,4.0,1342300692
63399,4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",603,4.0,1000194022
63400,4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),474,3.0,1056372207
63406,4772,Dinner Rush (2000),28,3.5,1236314250
63417,4775,Glitter (2001),448,0.5,1183909175
63469,4777,"American Astronaut, The (2001)",414,2.5,1216149582
63474,4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",20,3.5,1054037095
63477,4785,"Great Silence, The (Grande silenzio, Il) (1969)",187,4.0,1161849301
63478,4786,"Legend of Hell House, The (1973)",603,1.0,1002403526
63489,4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),105,5.0,1526207223
63505,4798,Indiscreet (1958),474,3.5,1074607356
63516,4800,King Solomon's Mines (1937),91,2.5,1112717828
63527,4804,Pocketful of Miracles (1961),474,3.5,1132423204
63535,4810,I Never Promised You a Rose Garden (1977),603,2.0,1002403475
63544,4813,When Worlds Collide (1951),186,5.0,1031079871
63610,4818,Extreme Days (2001),414,2.0,1091716530
63644,4825,"Swamp, The (Ciénaga, La) (2001)",318,3.0,1525024628
63647,4827,"Boogeyman, The (1980)",594,3.0,1108951203
63648,4828,"Party, The (Boum, La) (1980)",606,3.5,1171734374
63649,4830,Brubaker (1980),292,4.0,1265679738
63650,4831,Can't Stop the Music (1980),479,3.0,1039362028
63659,4840,"Last Metro, The (Dernier métro, Le) (1980)",606,4.0,1171822724
63765,4860,Making the Grade (1984),474,2.0,1002757205
63771,4864,Titanica (1992),125,2.5,1474295204
63805,4871,Focus (2001),474,3.5,1103723857
63870,4877,Better Than Sex (2000),68,3.5,1267239158
63980,4879,High Heels and Low Lifes (2001),182,3.0,1055155516
64007,4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",606,4.0,1171759403
64008,4885,Domestic Disturbance (2001),307,2.0,1186257512
64394,4917,MacArthur (1977),238,4.0,1007932138
64405,4925,"Cheap Detective, The (1978)",422,3.0,1007498074
64406,4926,Everybody's Famous! (Iedereen beroemd!) (2000),414,2.0,1012241879
64407,4927,"Last Wave, The (1977)",325,3.0,1039396551
64416,4932,Dressed to Kill (1980),198,1.0,1034139038
64426,4939,"Final Countdown, The (1980)",422,3.0,1007498024
64435,4942,"Angry Red Planet, The (1959)",377,4.5,1340344368
64436,4945,"Enforcer, The (1976)",238,4.0,1007931845
64437,4946,"Eye for an Eye, An (1981)",238,4.0,1007932017
64447,4952,Morons From Outer Space (1985),448,2.0,1178981850
64448,4953,"People That Time Forgot, The (1977)",288,2.5,1068837599
64487,4961,Pornstar: The Legend of Ron Jeremy (2001),414,2.5,1072058131
64488,4962,Texas Rangers (2001),414,2.0,1050326174
64608,4964,Baran (2001),64,3.5,1161530514
64611,4966,"Incredible Shrinking Man, The (1957)",288,3.0,1026309749
64629,4970,"Blue Angel, The (Blaue Engel, Der) (1930)",474,4.0,1061384234
64913,4981,Clockwise (1986),448,4.0,1019127669
64918,4988,White Water Summer (1987),387,2.0,1150877270
65284,4998,"Defiant Ones, The (1958)",474,3.5,1139102575
65292,5007,Topkapi (1964),474,2.5,1087832547
65362,5012,Yentl (1983),474,4.0,1100120007
65470,5028,What Time Is It There? (Ni neibian jidian) (2001),567,2.0,1525288406
65490,5041,Fire and Ice (1983),514,1.5,1533946998
65522,5053,Blankman (1994),599,1.5,1498504397
65523,5054,Brainstorm (1983),599,3.5,1519173619
65532,5059,Little Dieter Needs to Fly (1997),553,5.0,1219559831
65581,5063,One-Eyed Jacks (1961),422,3.0,1010279072
65641,5068,Beijing Bicycle (Shiqi sui de dan che) (2001),414,4.0,1030026894
65644,5071,Maelström (2000),414,4.0,1021986402
65670,5077,Cousins (1989),474,3.0,1069686150
65683,5088,"Going Places (Valseuses, Les) (1974)",125,5.0,1474141620
65705,5095,"Scotland, Pa. (2001)",182,4.5,1055155071
65740,5105,Don't Look Now (1973),594,0.5,1108950693
65764,5109,Return to Never Land (2002),97,4.0,1043382998
65789,5111,"Good Son, The (1993)",599,1.5,1519177111
65790,5112,Last Orders (2001),414,3.0,1032789434
65793,5114,"Bad and the Beautiful, The (1952)",474,4.0,1063110654
65794,5116,Designing Woman (1957),474,3.5,1066308606
65798,5121,Stroszek (1977),387,4.0,1132473420
65892,5155,"Big Bird Cage, The (1972)",182,4.5,1054782306
65893,5156,"Big Doll House, The (1971)",387,2.5,1189233388
65903,5168,Royal Wedding (1951),474,3.0,1061832680
65930,5178,Fun (1994),414,4.0,1017669841
65936,5189,Humanoids from the Deep (1980),514,1.5,1534086592
65937,5197,Little Darlings (1980),479,2.0,1039362619
65938,5198,"Long Good Friday, The (1980)",599,3.5,1498797867
65943,5209,Ffolkes (1979),414,2.0,1064941928
65944,5212,"Octagon, The (1980)",462,3.0,1488672904
65945,5213,"Oh, God! Book II (1980)",474,1.5,1089387504
66075,5221,Harrison's Flowers (2000),599,3.0,1519429458
66105,5231,Road to Morocco (1942),474,3.5,1092012081
66106,5237,Taps (1981),414,4.0,1016115262
66109,5239,Rude Boy (1980),462,4.0,1201445858
66110,5240,Running Scared (1980),414,4.0,1157472140
66111,5241,Seems Like Old Times (1980),275,5.0,1049077141
66112,5244,Shogun Assassin (1980),187,5.0,1161849548
66239,5268,No Such Thing (2001),599,2.5,1498513796
66240,5269,"Piano Teacher, The (La pianiste) (2001)",606,4.0,1171361617
66241,5272,Time Out (L'emploi du temps) (2001),275,3.0,1049076250
66242,5275,Boxcar Bertha (1972),610,1.5,1479542237
66243,5278,Fraternity Vacation (1985),414,1.0,1024928888
66270,5284,Crush (2001),132,2.5,1174935399
66271,5285,Lucky Break (2001),414,4.0,1035555865
66396,5300,3:10 to Yuma (1957),74,4.0,1207500833
66406,5307,Taking Care of Business (1990),45,3.0,1020802747
66434,5311,"Watcher in the Woods, The (1980)",474,3.0,1046886834
66477,5321,"Triumph of Love, The (2001)",414,2.0,1064202518
66478,5322,World Traveler (2001),414,4.0,1072058219
66496,5328,Rain (2001),414,5.0,1047913589
66515,5338,Full Moon in Blue Water (1988),140,2.0,1021898844
66524,5345,Triumph of the Spirit (1989),414,3.0,1024928617
66529,5348,Hollywood Ending (2002),477,4.0,1200948730
66652,5353,Butterflies Are Free (1972),474,3.0,1046887386
66653,5356,"Giant Spider Invasion, The (1975)",448,0.5,1261243271
66656,5358,Mountains of the Moon (1990),140,3.0,1030558935
66675,5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",479,4.0,1039367889
66676,5372,Calamity Jane (1953),606,3.5,1171501557
66677,5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",105,4.0,1447579895
66678,5375,"Harvey Girls, The (1946)",474,3.0,1089387323
66834,5384,I Want to Live! (1958),474,3.0,1100292023
66835,5385,"Last Waltz, The (1978)",137,4.5,1204863825
66874,5390,CQ (2001),414,3.0,1032193170
66925,5416,Cherish (2002),414,5.0,1040048665
67072,5422,"Emperor's New Clothes, The (2001)",414,4.0,1043699537
67076,5424,Harvard Man (2001),414,3.0,1052747268
67094,5435,Hombre (1967),140,3.0,1055092974
67102,5440,She Wore a Yellow Ribbon (1949),474,3.0,1087217699
67103,5442,V. I. Warshawski (1991),599,2.0,1519368183
67264,5448,Hey Arnold! The Movie (2002),479,2.0,1039362575
67305,5455,"Object of Beauty, The (1991)",474,1.5,1089387501
67306,5456,Wagons East (1994),226,2.0,1203360507
67307,5458,Like Mike (2002),232,2.5,1182910397
67372,5461,Me Without You (2001),414,2.5,1069804848
67442,5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),387,3.0,1133424713
67447,5468,20 Million Miles to Earth (1957),377,5.0,1340342311
67558,5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),387,4.0,1142496960
67559,5490,The Big Bus (1976),448,5.0,1028110147
67560,5493,In Like Flint (1967),186,4.0,1031073136
67564,5498,Red Beard (Akahige) (1965),182,4.5,1069633734
67647,5503,"Last Kiss, The (Ultimo bacio, L') (2001)",606,4.0,1171404588
67703,5513,Martin Lawrence Live: Runteldat (2002),553,5.0,1219561152
67704,5515,Songs From the Second Floor (Sånger från andra våningen) (2000),387,3.5,1166936478
67722,5525,Mostly Martha (Bella Martha) (2001),474,3.5,1087831910
67757,5532,Amy's O (a.k.a. Amy's Orgasm) (2001),432,4.0,1316390234
67758,5537,Satin Rouge (2002),391,5.0,1030825479
67798,5550,Love Me Tender (1956),606,3.5,1171501798
67810,5560,À nous la liberté (Freedom for Us) (1931),527,1.0,1033173581
67811,5562,Snipes (2001),414,2.5,1066943763
67871,5575,Alias Betty (Betty Fisher et autres histoires) (2001),391,2.0,1032386679
67884,5580,Aspen Extreme (1993),438,3.5,1105670801
67885,5581,Betsy's Wedding (1990),474,2.0,1046887668
67894,5584,Ernest Goes to Jail (1990),226,3.5,1095694868
67906,5590,"Mack, The (1973)",307,2.5,1189457286
67907,5591,Monkey Trouble (1994),599,1.0,1519184880
67908,5596,Spaced Invaders (1990),599,1.5,1519137907
67911,5601,"Yearling, The (1946)",474,4.0,1073917632
67912,5602,"Ladykillers, The (1955)",474,3.5,1100291617
67915,5604,"Man in the White Suit, The (1951)",474,3.5,1124983772
67916,5607,"Son of the Bride (Hijo de la novia, El) (2001)",198,5.0,1034136388
67935,5612,Trapped (2002),182,2.0,1054782554
67939,5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",606,4.5,1171404629
67940,5615,Invincible (2001),182,3.5,1054784517
68101,5629,Jonah: A VeggieTales Movie (2002),474,2.0,1061580524
68140,5635,"Man from Elysian Fields, The (2001)",414,3.0,1113229759
68145,5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),288,2.0,1050510241
68146,5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",91,3.0,1112717816
68157,5649,Horror of Dracula (Dracula) (1958),474,3.0,1066136293
68169,5651,"Incredible Mr. Limpet, The (1964)",479,3.0,1039362123
68170,5657,Flashback (1990),594,4.5,1108975069
68171,5663,Below (2002),414,3.5,1064941611
68172,5664,Brown Sugar (2002),307,1.5,1186087341
68284,5675,Swept Away (2002),438,1.0,1105654445
68340,5684,Naqoyqatsi (2002),182,3.0,1054782655
68345,5689,Billy Bathgate (1991),599,2.0,1519343729
68378,5699,Tom Horn (1980),140,4.0,1058312977
68379,5700,The Pumaman (1980),448,0.5,1074801350
68380,5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),514,2.0,1534112333
68381,5706,...All the Marbles (1981),377,2.0,1340342120
68390,5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",606,2.5,1172011864
68391,5723,Continental Divide (1981),275,5.0,1049077127
68392,5733,"Eyewitness (Janitor, The) (1981)",606,4.0,1171580281
68395,5736,Faces of Death 3 (1985),307,1.5,1189608033
68396,5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",606,4.0,1171360736
68397,5742,First Monday in October (1981),606,4.0,1171810194
68398,5745,"Four Seasons, The (1981)",275,5.0,1049077032
68399,5746,Galaxy of Terror (Quest) (1981),3,5.0,1306463708
68407,5749,Ghost Story (1981),91,3.0,1112717763
68408,5752,Gregory's Girl (1981),448,3.0,1074715109
68411,5764,Looker (1981),3,4.5,1306464021
68412,5767,Teddy Bear (Mis) (1981),580,3.5,1168085197
68413,5768,Modern Problems (1981),599,3.0,1498525766
68414,5771,My Bloody Valentine (1981),474,0.5,1053021898
68417,5773,Neighbors (1981),479,3.0,1039362174
68418,5779,Piranha II: The Spawning (1981),448,2.0,1082282242
68419,5780,Polyester (1981),387,3.0,1188106534
68465,5786,Paid in Full (2002),484,4.5,1343273681
68466,5787,"Truth About Charlie, The (2002)",438,2.5,1105910780
68497,5797,"Company of Wolves, The (1984)",514,2.0,1534109033
68498,5799,Exodus (1960),474,3.5,1100120041
68499,5801,"Russians Are Coming, the Russians Are Coming, The (1966)",474,2.5,1087827032
68500,5802,"World of Henry Orient, The (1964)",474,4.0,1093142477
68671,5817,Ararat (2002),414,4.5,1076182735
68672,5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",182,4.5,1063275124
68676,5826,Rio Grande (1950),474,3.5,1079359153
68677,5828,Blackrock (1997),580,2.5,1167673842
68678,5829,Men with Brooms (2002),414,4.0,1038234648
68682,5836,Houseboat (1958),474,2.0,1046887417
68683,5838,Madame Bovary (1991),318,4.0,1483184570
68684,5839,My Father's Glory (La gloire de mon père) (1990),560,4.0,1469677524
68685,5840,"My Mother's Castle (Château de ma mère, Le) (1990)",560,4.0,1469747793
68693,5847,Ragtime (1981),156,3.5,1106881808
68694,5849,I'm Starting From Three (Ricomincio da Tre) (1981),606,4.5,1171500978
68697,5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",606,4.0,1171360985
68698,5863,Take This Job and Shove It (1981),474,1.0,1060106306
68737,5875,Personal Velocity (2002),474,2.5,1055172893
68791,5883,They (2002),307,1.5,1189607291
68792,5884,Chopper Chicks in Zombietown (1989),275,1.0,1049079539
68793,5888,Brother (Brat) (1997),105,5.0,1446610761
68794,5889,"Cruel Romance, A (Zhestokij Romans) (1984)",105,5.0,1526208160
68803,5896,New Waterford Girl (1999),414,4.0,1039531275
68816,5901,Empire (2002),608,4.5,1117505888
68912,5912,Hit the Bank (Vabank) (1981),105,4.5,1446622239
68917,5922,Attila (Attila Flagello di Dio) (1982),606,2.5,1171500764
68920,5927,"Best Little Whorehouse in Texas, The (1982)",307,3.0,1186086271
68921,5929,"Party 2, The (Boum 2, La) (1982)",606,3.0,1171734376
69002,5947,Evelyn (2002),140,3.0,1079472387
69197,5953,Devils on the Doorstep (Guizi lai le) (2000),610,4.0,1493849933
69312,5961,Blue Steel (1990),599,1.5,1498503879
69313,5962,Body of Evidence (1993),9,1.0,1044657338
69319,5968,Miami Blues (1990),414,4.0,1040048560
69320,5969,My Girl 2 (1994),132,2.5,1157996783
69368,5974,"Thief of Bagdad, The (1940)",387,3.0,1094877310
69369,5975,War and Peace (1956),606,3.5,1171377174
69370,5979,Attack of the Crab Monsters (1957),377,3.0,1340347450
69375,5986,Fat City (1972),462,4.0,1156556137
69495,5990,Pinocchio (2002),606,3.5,1171361986
69651,6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",610,3.0,1479545381
